iter	MultiClass
1510	0.08465841809
1511	0.08456575462
1512	0.0845223432
1513	0.08440697844
1514	0.08432520397
1515	0.08425051915
1516	0.08418998064
1517	0.08413157697
1518	0.08405371739
1519	0.0839739261
1520	0.08390511248
1521	0.08380722791
1522	0.08374002083
1523	0.08362404608
1524	0.08355066831
1525	0.08344786009
1526	0.08340063608
1527	0.08327810728
1528	0.08320302943
1529	0.08309317386
1530	0.08302880373
1531	0.08297794875
1532	0.08288867863
1533	0.08285414258
1534	0.0828120154
1535	0.08276799374
1536	0.08271279322
1537	0.08267344365
1538	0.08263249424
1539	0.082596798
1540	0.08253123924
1541	0.08243829931
1542	0.0823423237
1543	0.08224868062
1544	0.08217151757
1545	0.08205630106
1546	0.0819989598
1547	0.08195878294
1548	0.08188068349
1549	0.08180881493
1550	0.08175038906
1551	0.08170771565
1552	0.08163373722
1553	0.08156304628
1554	0.08145898739
1555	0.0813941127
1556	0.0812951448
1557	0.08122344258
1558	0.08114812282
1559	0.08107501934
1560	0.08095978887
1561	0.08090404275
1562	0.08079148678
1563	0.08072151361
1564	0.08063734549
1565	0.08056894469
1566	0.08049597336
1567	0.08042307278
1568	0.08034689749
1569	0.08031941041
1570	0.0802754609
1571	0.08017970064
1572	0.08009705016
1573	0.07999313834
1574	0.07990263397
1575	0.07981047355
1576	0.07972920802
1577	0.07969348403
1578	0.07962749109
1579	0.07954443255
1580	0.07949706317
1581	0.07944615252
1582	0.07940595134
1583	0.07935728984
1584	0.07928952486
1585	0.07921219709
1586	0.0791487815
1587	0.07909335689
1588	0.07896770226
1589	0.07890123809
1590	0.07883407352
1591	0.07877740962
1592	0.07869487627
1593	0.07862422896
1594	0.0785741347
1595	0.07851699034
1596	0.07846236733
1597	0.07842873598
1598	0.07835597553
1599	0.07826638417
1600	0.07817542556
1601	0.07808968613
1602	0.07800681126
1603	0.07794791898
1604	0.07785820808
1605	0.07780244921
1606	0.07774443497
1607	0.07767728333
1608	0.07758333335
1609	0.07750820713
1610	0.07744001566
1611	0.07737255258
1612	0.07732955066
1613	0.0772406036
1614	0.07716962117
1615	0.07714848973
1616	0.07712438858
1617	0.07706831274
1618	0.07698930608
1619	0.07689609559
1620	0.07683453603
1621	0.07673858851
1622	0.07663805434
1623	0.07657741592
1624	0.07655227726
1625	0.07646194274
1626	0.07640185559
1627	0.07633597055
1628	0.07627781837
1629	0.07622800962
1630	0.07616970319
1631	0.07609285022
1632	0.07602289593
1633	0.07593361214
1634	0.07586942143
1635	0.07577920277
1636	0.07569104119
1637	0.0756134364
1638	0.07557907925
1639	0.07552766414
1640	0.0754420538
1641	0.0753464596
1642	0.07525732072
1643	0.07519854884
1644	0.07516610873
1645	0.07509609214
1646	0.07505514073
1647	0.07496591589
1648	0.0749077258
1649	0.07483418515
1650	0.07476368861
1651	0.07471569181
1652	0.07467711713
1653	0.07464860326
1654	0.07455952626
1655	0.07447606891
1656	0.0744040958
1657	0.07434106946
1658	0.07424599234
1659	0.07417774915
1660	0.07412266248
1661	0.07405735263
1662	0.0739743223
1663	0.07390109394
1664	0.0738091937
1665	0.07373826617
1666	0.07365581881
1667	0.07362185866
1668	0.07359807252
1669	0.0735094501
1670	0.07345974357
1671	0.07339304909
1672	0.07335590158
1673	0.07327979877
1674	0.07321009568
1675	0.07315348696
1676	0.07307789542
1677	0.0730130923
1678	0.07292914915
1679	0.07286654598
1680	0.07278551435
1681	0.07269709525
1682	0.07259142006
1683	0.07254533548
1684	0.0724880552
1685	0.07243866351
1686	0.07238743567
1687	0.07232494125
1688	0.07228140946
1689	0.07224585423
1690	0.07221201649
1691	0.07217736488
1692	0.07209820898
1693	0.07200110002
1694	0.07195932861
1695	0.07190543669
1696	0.07185778246
1697	0.07179939433
1698	0.07174604086
1699	0.07169338367
1700	0.0716292922
1701	0.07158572283
1702	0.07155261074
1703	0.07151534647
1704	0.07146786535
1705	0.07139960003
1706	0.07133835504
1707	0.07130677891
1708	0.07121655585
1709	0.07114423465
1710	0.07109138442
1711	0.07102152391
1712	0.07096895137
1713	0.07090223803
1714	0.0708519779
1715	0.07079067416
1716	0.07072049517
1717	0.07068235694
1718	0.07062138051
1719	0.07058046401
1720	0.07053903537
1721	0.07049026739
1722	0.07041670379
1723	0.07032025823
1724	0.07027208063
1725	0.07021536943
1726	0.07015448186
1727	0.07011686687
1728	0.0700394013
1729	0.06999497318
1730	0.06993210256
1731	0.06989066169
1732	0.06981389521
1733	0.06976812899
1734	0.06970523659
1735	0.06961472412
1736	0.06955470195
1737	0.06952078515
1738	0.06946533342
1739	0.06943797975
1740	0.0693598551
1741	0.06931370673
1742	0.06924520561
1743	0.06918350932
1744	0.06912389052
1745	0.06906134505
1746	0.0690001658
1747	0.06895427858
1748	0.06890236473
1749	0.06885980991
1750	0.0688140262
1751	0.06877709668
1752	0.06871863396
1753	0.06865931794
1754	0.06861028024
1755	0.06855398268
1756	0.06852252272
1757	0.06847976493
1758	0.06843235557
1759	0.06837055573
1760	0.06831176846
1761	0.06826893097
1762	0.06821333222
1763	0.068168954
1764	0.06812712697
1765	0.06807940024
1766	0.06800479118
1767	0.06792377718
1768	0.06787842315
1769	0.06781611081
1770	0.06776613457
1771	0.06771064849
1772	0.06762250674
1773	0.06756424757
1774	0.0675125069
1775	0.06745743398
1776	0.067411336
1777	0.06737578421
1778	0.06732747905
1779	0.06727724884
1780	0.0672349956
1781	0.06719136095
1782	0.06715921411
1783	0.06713237523
1784	0.06707616697
1785	0.06704232674
1786	0.06697532938
1787	0.06692076241
1788	0.0668538342
1789	0.06680983197
1790	0.06676247203
1791	0.06669864539
1792	0.06665849837
1793	0.06661370674
1794	0.06656476582
1795	0.06652844984
1796	0.06648358677
1797	0.0664593085
1798	0.06641480224
1799	0.06637410915
1800	0.06634152514
1801	0.06630590712
1802	0.06625380691
1803	0.06617630837
1804	0.06613091483
1805	0.06608126244
1806	0.06602291326
1807	0.06596559386
1808	0.06590565149
1809	0.06582034912
1810	0.06577411813
1811	0.06571623421
1812	0.06565561282
1813	0.06559632501
1814	0.06554076559
1815	0.06548406537
1816	0.0654281032
1817	0.06539621982
1818	0.06531965344
1819	0.06524602709
1820	0.06520675839
1821	0.06517158623
1822	0.06512541483
1823	0.06505157256
1824	0.06499982445
1825	0.06492846598
1826	0.06485921537
1827	0.06480792731
1828	0.06477146714
1829	0.06473139131
1830	0.06468264341
1831	0.06463706566
1832	0.06460075669
1833	0.0645381018
1834	0.06448355207
1835	0.06441944388
1836	0.06438588798
1837	0.06430214565
1838	0.06424735044
1839	0.06418936427
1840	0.06414439332
1841	0.06411133378
1842	0.06407358353
1843	0.06403108762
1844	0.06399032369
1845	0.06394215318
1846	0.06388672618
1847	0.0638191685
1848	0.06377748933
1849	0.06373601158
1850	0.06369583262
1851	0.06365400269
1852	0.06362344269
1853	0.06357429695
1854	0.06353241885
1855	0.06348984214
1856	0.06344837882
1857	0.06339614866
1858	0.06335723526
1859	0.06330321278
1860	0.06324147267
1861	0.0631945243
1862	0.06315299125
1863	0.06307324267
1864	0.06302601272
1865	0.0630045764
1866	0.06298377111
1867	0.06293816464
1868	0.06291208143
1869	0.06287970992
1870	0.06283414469
1871	0.06278501478
1872	0.06274510808
1873	0.06269206274
1874	0.06266360442
1875	0.06260706986
1876	0.06256483891
1877	0.06252527788
1878	0.06248406668
1879	0.06245188768
1880	0.06239767178
1881	0.06233977674
1882	0.06229059089
1883	0.06225019003
1884	0.06219402151
1885	0.06215083203
1886	0.06211118716
1887	0.06206476009
1888	0.06203761652
1889	0.06199434441
1890	0.06195254383
1891	0.06189006971
1892	0.06184773999
1893	0.06178718496
1894	0.06175630427
1895	0.06170658289
1896	0.06164997272
1897	0.06159262116
1898	0.06153754924
1899	0.06151012889
1900	0.06146470022
1901	0.06143180586
1902	0.06138200382
1903	0.06132835989
1904	0.06125322538
1905	0.06121141484
1906	0.06114531899
1907	0.06112510451
1908	0.06106299945
1909	0.06102889994
1910	0.06100215578
1911	0.06096031528
1912	0.06091163622
1913	0.06087150752
1914	0.06083683836
1915	0.0608062592
1916	0.06076472714
1917	0.06070650154
1918	0.06066816232
1919	0.06062784642
1920	0.06058418413
1921	0.06053719865
1922	0.0604998855
1923	0.06046658563
1924	0.06044868472
1925	0.06038308016
1926	0.06036424665
1927	0.06032679545
1928	0.06027487822
1929	0.06024683147
1930	0.06018009438
1931	0.06014346463
1932	0.06011390596
1933	0.06006676605
1934	0.06003518326
1935	0.06000271805
1936	0.05993847004
1937	0.05988512912
1938	0.05984903704
1939	0.0598001547
1940	0.05975920094
1941	0.059726418
1942	0.05968556355
1943	0.05964431618
1944	0.05959937035
1945	0.05954735062
1946	0.05952201207
1947	0.05946798028
1948	0.05941987497
1949	0.05938401834
1950	0.05934501833
1951	0.05930256157
1952	0.05925900954
1953	0.05921465782
1954	0.05918646835
1955	0.05913564871
1956	0.05909150552
1957	0.05904325356
1958	0.05898226226
1959	0.05892183227
1960	0.05886688261
1961	0.05882382723
1962	0.05877427378
1963	0.05872322143
1964	0.05866806986
1965	0.05862392
1966	0.05858978274
1967	0.05853971613
1968	0.0585068277
1969	0.05846171007
1970	0.05841821297
1971	0.05838621307
1972	0.05834968738
1973	0.05830278644
1974	0.05827320623
1975	0.05819289533
1976	0.05816867537
1977	0.05813356638
1978	0.05807652338
1979	0.05804688041
1980	0.05800548041
1981	0.05797321452
1982	0.05793471915
1983	0.05791281889
1984	0.05788821133
1985	0.05784312472
1986	0.05780193694
1987	0.05776810103
1988	0.05774057477
1989	0.05769699185
1990	0.05766590485
1991	0.05762262366
1992	0.0575676715
1993	0.05750664468
1994	0.05743856416
1995	0.05741146048
1996	0.05736843402
1997	0.05732635121
1998	0.05729586317
1999	0.05725861193
2000	0.0572078149
2001	0.05717529435
2002	0.05712309565
2003	0.05708750621
2004	0.05705600374
2005	0.05700667364
2006	0.05696762808
2007	0.05691944452
2008	0.05689240749
2009	0.0568106552
2010	0.05676035479
2011	0.05672162006
2012	0.05668572493
2013	0.05662759925
2014	0.05657701215
2015	0.0565289286
2016	0.05650059837
2017	0.05646863302
2018	0.05641747574
2019	0.05637737194
2020	0.05633757244
2021	0.05627847876
2022	0.05624027798
2023	0.05619251892
2024	0.0561451576
2025	0.05611275079
2026	0.05608477217
2027	0.05604780001
2028	0.05603202192
2029	0.05598332901
2030	0.05592943236
2031	0.05588165072
2032	0.05583421135
2033	0.05580799973
2034	0.05575505901
2035	0.05568424735
2036	0.05565666092
2037	0.05562602919
2038	0.05557984879
2039	0.05555802447
2040	0.0555342753
2041	0.0554675702
2042	0.0554229251
2043	0.05540390227
2044	0.05537751963
2045	0.055333167
2046	0.05528523476
2047	0.05524069069
2048	0.05519162513
2049	0.05515077644
2050	0.0551077058
2051	0.05505159823
2052	0.0550204506
2053	0.05499663787
2054	0.05494742586
2055	0.0548983622
2056	0.05485024108
2057	0.05481217785
2058	0.05478416593
2059	0.05476330761
2060	0.05473034862
2061	0.05470181053
2062	0.05466067806
2063	0.05461917673
2064	0.05459019759
2065	0.05456067596
2066	0.05452237864
2067	0.05448436723
2068	0.05445227856
2069	0.05440753137
2070	0.05436274709
2071	0.05431634369
2072	0.05427638471
2073	0.05424764837
2074	0.05422302099
2075	0.05418358371
2076	0.05415182737
2077	0.05410269721
2078	0.05404651982
2079	0.05399818649
2080	0.05397612998
2081	0.05393163987
2082	0.05389564131
2083	0.05387073651
2084	0.05384408355
2085	0.05381161879
2086	0.05374932985
2087	0.05368517975
2088	0.0536507719
2089	0.05362364343
2090	0.0535705136
2091	0.05351639424
2092	0.05348926366
2093	0.05344223129
2094	0.05341019461
2095	0.05336939238
2096	0.05333647514
2097	0.05330046307
2098	0.05327513811
2099	0.0532422398
2100	0.0532085509
2101	0.05316848622
2102	0.05311713911
2103	0.053088219
2104	0.05304532852
2105	0.05300208409
2106	0.05298515478
2107	0.05294971347
2108	0.05291084333
2109	0.05288596252
2110	0.05285431854
2111	0.05281045134
2112	0.05277428285
2113	0.05274639305
2114	0.0526989981
2115	0.05267452012
2116	0.0526530559
2117	0.05261750834
2118	0.05258700832
2119	0.05252595745
2120	0.05249305196
2121	0.052461899
2122	0.05241701075
2123	0.05238028934
2124	0.05233823829
2125	0.05229765316
2126	0.05226021678
2127	0.05223657594
2128	0.05220832912
2129	0.05216195398
2130	0.05213537958
2131	0.05209274006
2132	0.05206894457
2133	0.05203348037
2134	0.05200589385
2135	0.05197464097
2136	0.05194321285
2137	0.05191485138
2138	0.05189494726
2139	0.05185385902
2140	0.05182576865
2141	0.05178346593
2142	0.05175166213
2143	0.05170580924
2144	0.05165754285
2145	0.05162323671
2146	0.05158140363
2147	0.05154540949
2148	0.05152155181
2149	0.05149419832
2150	0.05145488318
2151	0.0514316482
2152	0.05140354172
2153	0.05138194443
2154	0.0513557
2155	0.05131969202
2156	0.05129050687
2157	0.0512418124
2158	0.05120174744
2159	0.05116806586
2160	0.05112614973
2161	0.05109640704
2162	0.0510767761
2163	0.05104536533
2164	0.0510073592
2165	0.05097604576
2166	0.05094238995
2167	0.0509142403
2168	0.05087499737
2169	0.05082748187
2170	0.05079271122
2171	0.05076446677
2172	0.05071600705
2173	0.05069070241
2174	0.05065451046
2175	0.05062813681
2176	0.05059795673
2177	0.05057360062
2178	0.0505494174
2179	0.05051316718
2180	0.05047778499
2181	0.05043558637
2182	0.05040415886
2183	0.05037496292
2184	0.05031588745
2185	0.05028326057
2186	0.05026072869
2187	0.05024191969
2188	0.05022150857
2189	0.05018568371
2190	0.05015545727
2191	0.05014182067
2192	0.05011627449
2193	0.05008565364
2194	0.0500438756
2195	0.05002486468
2196	0.05000002526
2197	0.04997628355
2198	0.04994107039
2199	0.0499196575
2200	0.04989417205
2201	0.0498560565
2202	0.04980788499
2203	0.04979367664
2204	0.04976648771
2205	0.04973483706
2206	0.0497135337
2207	0.04968176116
2208	0.0496428725
2209	0.04960880932
2210	0.04956973891
2211	0.04953667592
2212	0.04949626654
2213	0.04946263521
2214	0.04942591211
2215	0.049393723
2216	0.04935656078
2217	0.04930277204
2218	0.04926830346
2219	0.04923227854
2220	0.04920160599
2221	0.04916040975
2222	0.04912654691
2223	0.04908479255
2224	0.04905195848
2225	0.04902596971
2226	0.04899799412
2227	0.04896898678
2228	0.04893586239
2229	0.0488985364
2230	0.04885873851
2231	0.04882109765
2232	0.04877914685
2233	0.04872826399
2234	0.04871307455
2235	0.04867876706
2236	0.0486317955
2237	0.04859434909
2238	0.04854942166
2239	0.04851601951
2240	0.0484870804
2241	0.04846550999
2242	0.04841677879
2243	0.04838765717
2244	0.04832173103
2245	0.04829307561
2246	0.04825817234
2247	0.04822909039
2248	0.04820406959
2249	0.04817641637
2250	0.04814538256
2251	0.0481111993
2252	0.0480721101
2253	0.04804421772
2254	0.04801087961
2255	0.04798010117
2256	0.0479447196
2257	0.04790029373
2258	0.04786613645
2259	0.04784028225
2260	0.04780207727
2261	0.0477804992
2262	0.04774439365
2263	0.04770972545
2264	0.04766537279
2265	0.04762992605
2266	0.04760228559
2267	0.04758594702
2268	0.04755460471
2269	0.04752215282
2270	0.04748277003
2271	0.04745082681
2272	0.0474236566
2273	0.04738808295
2274	0.04736411725
2275	0.04733550987
2276	0.04729700245
2277	0.04725278328
2278	0.04722605261
2279	0.04720166689
2280	0.04718235812
2281	0.04716103168
2282	0.0471179721
2283	0.04707998773
2284	0.04705894059
2285	0.04702879148
2286	0.04701062466
2287	0.04697481765
2288	0.04696075551
2289	0.04692974361
2290	0.04689186062
2291	0.04686507055
2292	0.04684889809
2293	0.04682929298
2294	0.04680790709
2295	0.04678351372
2296	0.04676780979
2297	0.04674296808
2298	0.04672059225
2299	0.04668289345
2300	0.04666695442
2301	0.04663910226
2302	0.0466024326
2303	0.04657443721
2304	0.04653435553
2305	0.04651208459
2306	0.04649287981
2307	0.04647477468
2308	0.04644279675
2309	0.04639996286
2310	0.04637934301
2311	0.04635348711
2312	0.0463143634
2313	0.04627479949
2314	0.04624850937
2315	0.04623448171
2316	0.04620265605
2317	0.04617030837
2318	0.04614490077
2319	0.04611975628
2320	0.04608793082
2321	0.04605606094
2322	0.04602196891
2323	0.04598432679
2324	0.04595446724
2325	0.04592588973
2326	0.04589128917
2327	0.04586522366
2328	0.04581788232
2329	0.04578974106
2330	0.04576183312
2331	0.04572851139
2332	0.04571308498
2333	0.04569065664
2334	0.04565311124
2335	0.04562667799
2336	0.04559521158
2337	0.04554234881
2338	0.04550066698
2339	0.0454802762
2340	0.04544292522
2341	0.04541508252
2342	0.04537653216
2343	0.04535139686
2344	0.04533172314
2345	0.045298832
2346	0.0452669818
2347	0.04523698386
2348	0.0452007261
2349	0.04517830547
2350	0.04515124441
2351	0.045126792
2352	0.04510211555
2353	0.04507227273
2354	0.04503981377
2355	0.0450165226
2356	0.04500266004
2357	0.04497929794
2358	0.04495138093
2359	0.04493403421
2360	0.04491492547
2361	0.04487928951
2362	0.04485835441
2363	0.0448255204
2364	0.04479552096
2365	0.04477915901
2366	0.04475088513
2367	0.04470649486
2368	0.04467784691
2369	0.04465457137
2370	0.04461713814
2371	0.04458163742
2372	0.04455702755
2373	0.04453623924
2374	0.04451328143
2375	0.04449249126
2376	0.04446974863
2377	0.04444391224
2378	0.04440744472
2379	0.04438237909
2380	0.04435854804
2381	0.04432966603
2382	0.04429709988
2383	0.04427134472
2384	0.04425188455
2385	0.04423024781
2386	0.04419766883
2387	0.04417610967
2388	0.04415874505
2389	0.04412498667
2390	0.04410314805
2391	0.0440708823
2392	0.04404052323
2393	0.04400580354
2394	0.04398874086
2395	0.04394997182
2396	0.04392345861
2397	0.04388867502
2398	0.04385344457
2399	0.0438233564
2400	0.04379944073
2401	0.04375610427
2402	0.04373398482
2403	0.04371415918
2404	0.04367494883
2405	0.04365196928
2406	0.04361869792
2407	0.04359966025
2408	0.04358793727
2409	0.04356323168
2410	0.04353990112
2411	0.04350800823
2412	0.04348979269
2413	0.04347318473
2414	0.04344098711
2415	0.04342053771
2416	0.04338073602
2417	0.0433507328
2418	0.04332911359
2419	0.04330376458
2420	0.04328278845
2421	0.04325375067
2422	0.04323670084
2423	0.04320992561
2424	0.04319432558
2425	0.04316214823
2426	0.04314342179
2427	0.04311476766
2428	0.04308717394
2429	0.04304236934
2430	0.04300006947
2431	0.04297374165
2432	0.04295070953
2433	0.04291802246
2434	0.04289853804
2435	0.0428620153
2436	0.04284044575
2437	0.04280694289
2438	0.04278794101
2439	0.04277059768
2440	0.04274448084
2441	0.0427226268
2442	0.04270405631
2443	0.04267512968
2444	0.04264747991
2445	0.04263116129
2446	0.04260854985
2447	0.04258960178
2448	0.04256610251
2449	0.04253567694
2450	0.04251666145
2451	0.04249087525
2452	0.04246861623
2453	0.04244238489
2454	0.04240962763
2455	0.04238244052
2456	0.04235906373
2457	0.04233671122
2458	0.04231968004
2459	0.04229595656
2460	0.04227400174
2461	0.04224681404
2462	0.0422264235
2463	0.04220289315
2464	0.04216849615
2465	0.04214879289
2466	0.04211457589
2467	0.04209500856
2468	0.0420678175
2469	0.04203458479
2470	0.04200739387
2471	0.04198150635
2472	0.04195403567
2473	0.04193217633
2474	0.04191785982
2475	0.04188975047
2476	0.04185871397
2477	0.04184184184
2478	0.04181713199
2479	0.04178978857
2480	0.04176023298
2481	0.0417337903
2482	0.04171242442
2483	0.04167500814
2484	0.04165017982
2485	0.0416247478
2486	0.04159186186
2487	0.04156643613
2488	0.041551263
2489	0.04153040051
2490	0.04152333075
2491	0.04150021523
2492	0.04146261419
2493	0.041425134
2494	0.04140971146
2495	0.04137647203
2496	0.04134923054
2497	0.04133109962
2498	0.04131394624
2499	0.04128034396
2500	0.04126290627
2501	0.04123183761
2502	0.04122282463
2503	0.04120289811
2504	0.04118524029
2505	0.04115904433
2506	0.04114306568
2507	0.0411232927
2508	0.04111104399
2509	0.04109026335
2510	0.04107051369
2511	0.04103692965
2512	0.0410143943
2513	0.04098987261
2514	0.0409583195
2515	0.04093724949
2516	0.04091115798
2517	0.04089321701
2518	0.04086524394
2519	0.04084205113
2520	0.04081730816
2521	0.04080035416
2522	0.04077875856
2523	0.04076441791
2524	0.04074141079
2525	0.04072271229
2526	0.04069471106
2527	0.04067638359
2528	0.04065027007
2529	0.04063030701
2530	0.04059747484
2531	0.04057272164
2532	0.04055822823
2533	0.04053348608
2534	0.04051703282
2535	0.04050491344
2536	0.04047649103
2537	0.04045689515
2538	0.04043514927
2539	0.04040483134
2540	0.04038031789
2541	0.04035021945
2542	0.04033975245
2543	0.0403202203
2544	0.04030321072
2545	0.04028702925
2546	0.04027276146
2547	0.04025589871
2548	0.04024365382
2549	0.04022304656
2550	0.0402012962
2551	0.0401738921
2552	0.04015632016
2553	0.04013716053
2554	0.04011275193
2555	0.040089494
2556	0.04007274071
2557	0.04004922373
2558	0.04002898215
2559	0.0400171834
2560	0.04000252155
2561	0.03998246294
2562	0.03995362909
2563	0.03992701421
2564	0.03990403155
2565	0.03988144565
2566	0.03986168963
2567	0.03984531305
2568	0.03982001401
2569	0.03980026111
2570	0.03977475369
2571	0.03975992726
2572	0.03972702595
2573	0.03970779971
2574	0.03968040531
2575	0.03965950717
2576	0.03963853389
2577	0.03960869531
2578	0.0395857163
2579	0.0395653929
2580	0.03953074951
2581	0.03951553439
2582	0.03949345907
2583	0.03947751459
2584	0.03945185082
2585	0.03942642609
2586	0.03941124015
2587	0.03939172305
2588	0.03936406462
2589	0.03933915298
2590	0.03930416272
2591	0.03928623533
2592	0.0392596249
2593	0.03924039716
2594	0.03921197357
2595	0.03919190431
2596	0.03917072248
2597	0.03915246711
2598	0.03913046891
2599	0.03911796807
2600	0.03910047148
2601	0.03908262975
2602	0.03906520688
2603	0.03903598952
2604	0.0390207726
2605	0.03900570189
2606	0.03898550548
2607	0.03897393491
2608	0.03895009661
2609	0.03893482746
2610	0.03891859704
2611	0.03890125139
2612	0.03886568504
2613	0.03885097041
2614	0.03883002345
2615	0.03880334857
2616	0.03877833006
2617	0.03875678927
2618	0.03873198451
2619	0.03871477177
2620	0.03870184933
2621	0.03868653798
2622	0.03867236316
2623	0.03865939565
2624	0.03863133188
2625	0.03860737447
2626	0.03859486989
2627	0.03857270833
2628	0.03855202155
2629	0.03852598804
2630	0.0385041416
2631	0.03848403722
2632	0.03846273648
2633	0.03844080991
2634	0.03842212082
2635	0.03840890587
2636	0.0383942627
2637	0.03837199212
2638	0.0383479197
2639	0.03833768087
2640	0.03831785272
2641	0.03829269226
2642	0.03826035621
2643	0.03822673239
2644	0.03819733815
2645	0.0381786465
2646	0.03814358162
2647	0.03812040379
2648	0.03810263447
2649	0.03808021629
2650	0.03805893983
2651	0.03804701972
2652	0.03802722056
2653	0.03801602568
2654	0.03798946068
2655	0.03795676222
2656	0.03793987372
2657	0.03790544464
2658	0.03789217444
2659	0.03787689656
2660	0.03785359381
2661	0.03783874544
2662	0.03781475688
2663	0.0377877599
2664	0.03776664683
2665	0.03773514124
2666	0.03771897033
2667	0.03768085138
2668	0.03765376304
2669	0.03763333936
2670	0.03761991785
2671	0.03760396878
2672	0.03758123477
2673	0.03756337907
2674	0.03755527907
2675	0.03753196378
2676	0.03751156125
2677	0.03748738064
2678	0.03746456969
2679	0.0374447146
2680	0.03742723546
2681	0.03741582388
2682	0.03739822198
2683	0.03737165685
2684	0.03736247765
2685	0.03733875289
2686	0.03731347922
2687	0.0372892618
2688	0.03726327058
2689	0.03724129781
2690	0.03722125069
2691	0.03721081463
2692	0.03719018382
2693	0.03716803754
2694	0.03714362072
2695	0.03712410127
2696	0.03709840649
2697	0.03707555032
2698	0.03706148021
2699	0.03704158262
2700	0.03702678914
2701	0.03700774059
2702	0.03699045918
2703	0.03697052968
2704	0.03695514762
2705	0.03692016695
2706	0.03689813921
2707	0.03687659881
2708	0.03685825828
2709	0.036844296
2710	0.0368248018
2711	0.03680895352
2712	0.03678782599
2713	0.03676126268
2714	0.03673413619
2715	0.03671271224
2716	0.03669256943
2717	0.03667989252
2718	0.03665361592
2719	0.03662737914
2720	0.03660496776
2721	0.03659259695
2722	0.03657251598
2723	0.03653879245
2724	0.03651071724
2725	0.03649977744
2726	0.0364854706
2727	0.03646660098
2728	0.03645058364
2729	0.03643765558
2730	0.03641999055
2731	0.03640538488
2732	0.03638452473
2733	0.03636575827
2734	0.03633430828
2735	0.03632416136
2736	0.03630506577
2737	0.03628687071
2738	0.03627708458
2739	0.03626721872
2740	0.03625404315
2741	0.03623507738
2742	0.03621809838
2743	0.03619714967
2744	0.03617924307
2745	0.03615654318
2746	0.03613610703
2747	0.03610972022
2748	0.03607686088
2749	0.03605791964
2750	0.03603994605
2751	0.03602424683
2752	0.03600110544
2753	0.0359845058
2754	0.03596919734
2755	0.03595415454
2756	0.03593663919
2757	0.03591893225
2758	0.03589344263
2759	0.03587645177
2760	0.0358686947
2761	0.03584721359
2762	0.03583701632
2763	0.03581831994
2764	0.03579436567
2765	0.0357763425
2766	0.03576060039
2767	0.03572236299
2768	0.03570643438
2769	0.03569193707
2770	0.03567012105
2771	0.03564687859
2772	0.03563605217
2773	0.03561855022
2774	0.03559981187
2775	0.03558173748
2776	0.03556138049
2777	0.03554039514
2778	0.03552303313
2779	0.03549841744
2780	0.03547680647
2781	0.03546125841
2782	0.03544264886
2783	0.03542222312
2784	0.03539748673
2785	0.03538425493
2786	0.03536700931
2787	0.03534891539
2788	0.03532955593
2789	0.03530947715
2790	0.03529346946
2791	0.03527728966
2792	0.03526803454
2793	0.03524290101
2794	0.03523024496
2795	0.03521523434
2796	0.03518631
2797	0.03516682188
2798	0.0351537405
2799	0.03513024423
2800	0.03511743777
2801	0.03510077484
2802	0.03507864076
2803	0.03506529414
2804	0.03505103221
2805	0.03502645075
2806	0.03499857867
2807	0.03498988617
2808	0.03496723892
2809	0.0349464616
2810	0.03492234943
2811	0.03489649655
2812	0.03487842145
2813	0.03486566071
2814	0.03485196726
2815	0.03483499423
2816	0.03481596728
2817	0.03480062112
2818	0.03479288801
2819	0.03477584234
2820	0.03475787574
2821	0.03473462107
2822	0.03471130944
2823	0.03469157458
2824	0.03467347664
2825	0.03465539924
2826	0.03463373438
2827	0.03461042403
2828	0.03459131672
2829	0.03457110779
2830	0.0345543216
2831	0.03453528549
2832	0.03452589933
2833	0.03450031333
2834	0.03448167338
2835	0.03446376239
2836	0.03444973923
2837	0.03442461423
2838	0.03441163966
2839	0.03439423876
2840	0.03437589908
2841	0.03435988403
2842	0.03433272105
2843	0.03430556641
2844	0.03428778616
2845	0.03427138485
2846	0.03425338014
2847	0.03424560034
2848	0.03423385651
2849	0.0342171477
2850	0.034204424
2851	0.03418410109
2852	0.03416608052
2853	0.03414850612
2854	0.03412998136
2855	0.03411268805
2856	0.03410170816
2857	0.03408453174
2858	0.03405911059
2859	0.03403821608
2860	0.03401767402
2861	0.03399032222
2862	0.03396950938
2863	0.03394888118
2864	0.03392735397
2865	0.0339107533
2866	0.03389529029
2867	0.03387781899
2868	0.03386400261
2869	0.03384199053
2870	0.03381557856
2871	0.033800065
2872	0.03379298633
2873	0.0337782018
2874	0.03376138333
2875	0.03374877464
2876	0.03373332965
2877	0.03371081615
2878	0.03369957046
2879	0.03369270586
2880	0.03367773784
2881	0.03365991027
2882	0.03364639164
2883	0.03363001184
2884	0.03361435375
2885	0.03358547011
2886	0.03356950206
2887	0.0335539339
2888	0.03353673828
2889	0.03352192704
2890	0.03350683255
2891	0.03348752714
2892	0.03346963787
2893	0.03345469935
2894	0.03344209142
2895	0.03342405103
2896	0.03340826011
2897	0.0333897462
2898	0.03337211716
2899	0.03335526526
2900	0.03333882744
2901	0.03332013145
2902	0.0333064075
2903	0.03327566864
2904	0.03326528428
2905	0.03325700175
2906	0.03324016138
2907	0.03321853561
2908	0.03319534213
2909	0.03318738645
2910	0.03316851623
